group,name,epoch/epoch,epoch/loss,acc,_timestamp,epoch/acc,epoch/val_acc,_step,epoch/learning_rate,_wandb,epoch/val_loss,loss,_runtime,trial
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 9),99,0.402615487575531,0.5087448358535767,1722043193.7205875,0.8177359104156494,0.5195473432540894,100,0.0010000000474974513,{'runtime': 18},1.04136323928833,1.0526217222213743,19.86160945892334,9
gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none,gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 5),99,0.006332804914563894,0.5979938507080078,1722043199.2133198,0.9999448657035828,0.625,100,0.0010000000474974513,{'runtime': 35},2.7680041790008545,2.9193732738494873,37.11235070228577,5
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 8),99,0.14194506406784058,0.6149691343307495,1722043170.7867906,0.9582231044769288,0.6023662686347961,100,0.0010000000474974513,{'runtime': 18},1.2078200578689575,1.1529747247695925,19.531304597854614,8
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine (trial = 5),99,0.5834675431251526,0.6772119402885437,1722043185.1432168,0.6979166865348816,0.6643518805503845,100,1.190417791008258e-07,{'runtime': 34},0.6230037808418274,0.6146713495254517,35.31800889968872,5
gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 5),99,0.4726175367832184,0.6316872239112854,1722043184.5594506,0.7748016119003296,0.6368312835693359,100,0.0010000000474974513,{'runtime': 33},0.7334173917770386,0.7294339537620544,34.730424642562866,5
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 8),99,0.4091987609863281,0.5156893134117126,1722043170.0744948,0.821373462677002,0.5241769552230835,100,0.0010000000474974513,{'runtime': 18},0.9887920618057252,0.998525857925415,20.18045973777771,8
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 5),99,0.5957567095756531,0.6512345671653748,1722043182.4965355,0.6823743581771851,0.6720678806304932,100,0.0010000000474974513,{'runtime': 40},0.6197183728218079,0.6390994787216187,41.336403608322144,5
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 7),99,0.13399535417556763,0.595678985118866,1722043145.8978224,0.9624118208885192,0.5992798209190369,100,0.0010000000474974513,{'runtime': 18},1.2618520259857178,1.2391388416290283,19.505643367767338,7
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 7),99,0.39543282985687256,0.5180041193962097,1722043145.6996033,0.8253968358039856,0.5403806567192078,100,0.0010000000474974513,{'runtime': 18},0.9992327690124512,1.0360954999923706,19.678160429000854,7
gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none,gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 4),99,0.005842631682753563,0.5941358208656311,1722043158.2694917,1.0,0.6126543283462524,100,0.0010000000474974513,{'runtime': 34},2.572211503982544,2.837855815887451,36.062944650650024,4
gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 4),99,0.4692457616329193,0.6195987462997437,1722043146.8198438,0.7768959403038025,0.6347736716270447,100,0.0010000000474974513,{'runtime': 33},0.725488007068634,0.7349334955215454,35.047345876693726,4
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine (trial = 4),99,0.5866484642028809,0.6671810746192932,1722043146.4866345,0.6941137313842773,0.6576645970344543,100,1.190417791008258e-07,{'runtime': 33},0.6302321553230286,0.6225045323371887,34.91916036605835,4
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 6),99,0.41037091612815857,0.5087448358535767,1722043121.8868258,0.8163580298423767,0.5177469253540039,100,0.0010000000474974513,{'runtime': 18},1.00281023979187,1.0107697248458862,19.77954077720642,6
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 6),99,0.14217863976955414,0.6139403581619263,1722043122.1324537,0.9566248059272766,0.619084358215332,100,0.0010000000474974513,{'runtime': 18},1.1742597818374634,1.2184507846832275,19.60751676559448,6
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 4),99,0.5861435532569885,0.6538065671920776,1722043131.9543686,0.6908068656921387,0.6805555820465088,100,0.0010000000474974513,{'runtime': 39},0.6161442995071411,0.6333181262016296,40.68061566352844,4
gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none,gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 3),99,0.10338715463876724,0.5941358208656311,1722043118.363197,0.9610890746116638,0.5979938507080078,100,0.0010000000474974513,{'runtime': 35},2.448164463043213,2.5278327465057373,37.734684228897095,3
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 5),99,0.15874914824962616,0.6051954627037048,1722043098.20662,0.9484677910804749,0.6172839403152466,100,0.0010000000474974513,{'runtime': 18},1.1328210830688477,1.191256761550903,19.33408498764038,5
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 5),99,0.3954421877861023,0.5216049551963806,1722043097.7630613,0.826168417930603,0.515174925327301,100,0.0010000000474974513,{'runtime': 18},1.0053722858428955,0.9937506914138794,19.561543226242065,5
gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 3),99,0.4681413173675537,0.639146089553833,1722043108.426446,0.7815806865692139,0.6386317014694214,100,0.0010000000474974513,{'runtime': 33},0.714868426322937,0.7033234238624573,34.54936385154724,3
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine (trial = 3),99,0.5837242007255554,0.6766975522041321,1722043108.799978,0.6921296119689941,0.6556069850921631,100,1.190417791008258e-07,{'runtime': 33},0.6315829157829285,0.6233314275741577,35.10428595542908,3
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 4),99,0.15609286725521088,0.6136831045150757,1722043074.7034235,0.9521604776382446,0.6185699701309204,100,0.0010000000474974513,{'runtime': 18},1.0896985530853271,1.1020816564559937,19.99615168571472,4
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 4),99,0.39678430557250977,0.514146089553833,1722043073.953884,0.8227513432502747,0.5185185074806213,100,0.0010000000474974513,{'runtime': 18},1.0251299142837524,1.0364251136779783,19.62879490852356,4
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 3),99,0.5854641199111938,0.6445473432540894,1722043087.0266557,0.6926807761192322,0.6700102686882019,100,0.0010000000474974513,{'runtime': 39},0.6237685084342957,0.6432179808616638,40.84489560127258,3
gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none,gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 2),99,0.06926527619361877,0.5985082387924194,1722043076.8404708,0.977072298526764,0.5925925970077515,100,0.0010000000474974513,{'runtime': 34},2.420944929122925,2.3251724243164062,36.096508741378784,2
gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 2),99,0.4776378273963928,0.6383745074272156,1722043070.7501802,0.7726520895957947,0.6376028656959534,100,0.0010000000474974513,{'runtime': 33},0.725675642490387,0.7085223197937012,34.795114278793335,2
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine (trial = 2),99,0.5908322334289551,0.6800411343574524,1722043070.630871,0.6908619999885559,0.6602365970611572,100,1.190417791008258e-07,{'runtime': 33},0.6319111585617065,0.617909848690033,34.82331109046936,2
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 3),99,0.4097222983837128,0.5038580298423767,1722043050.0697415,0.8143187761306763,0.5149176716804504,100,0.0010000000474974513,{'runtime': 18},1.02841055393219,1.0510598421096802,19.678239583969116,3
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 3),99,0.14618608355522156,0.6077674627304077,1722043050.2393844,0.958994686603546,0.6183127760887146,100,0.0010000000474974513,{'runtime': 18},1.1558657884597778,1.1862103939056396,19.401838302612305,3
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 2),99,0.14125165343284607,0.6103395223617554,1722043025.354704,0.9582231044769288,0.5961934328079224,100,0.0010000000474974513,{'runtime': 18},1.206989049911499,1.1755541563034058,19.40860390663147,2
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 2),99,0.37344956398010254,0.5270061492919922,1722043025.1489348,0.8369709253311157,0.5231481194496155,100,0.0010000000474974513,{'runtime': 18},1.060714840888977,1.0509414672851562,19.65842294692993,2
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 2),99,0.5940104722976685,0.6481481194496155,1722043041.324512,0.6838624477386475,0.6710391044616699,100,0.0010000000474974513,{'runtime': 38},0.6254392266273499,0.6324030756950378,40.099868059158325,2
gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none,gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 1),99,0.02721725776791573,0.5943930149078369,1722043036.750285,0.993772029876709,0.6105967164039612,100,0.0010000000474974513,{'runtime': 34},2.5955255031585693,2.8738696575164795,35.85552501678467,1
gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 1),99,0.4759214222431183,0.6365740895271301,1722043032.023877,0.770778238773346,0.640174925327301,100,0.0010000000474974513,{'runtime': 32},0.7134891748428345,0.704823911190033,34.00605869293213,1
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine (trial = 1),99,0.5817530155181885,0.6774691343307495,1722043032.6412475,0.6996251940727234,0.6502057909965515,100,1.190417791008258e-07,{'runtime': 33},0.6277161836624146,0.6137760281562805,34.66617178916931,1
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 1),99,0.13293400406837463,0.6005658507347107,1722043001.5461152,0.9631283283233644,0.6036522388458252,100,0.0010000000474974513,{'runtime': 18},1.1665360927581787,1.160494089126587,19.410439252853394,1
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 1),99,0.40278416872024536,0.5128600597381592,1722043001.242021,0.820105791091919,0.5303497910499573,100,0.0010000000474974513,{'runtime': 18},1.0071669816970823,1.0170406103134155,19.572611331939697,1
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_cosine (trial = 0),99,0.5851237773895264,0.6676954627037048,1722042994.0082092,0.6922398805618286,0.6538065671920776,100,1.190417791008258e-07,{'runtime': 34},0.6338099241256714,0.6234522461891174,34.9989492893219,0
lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,lstm - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 0),99,0.13509000837802887,0.6087962985038757,1722042978.1924715,0.9629629850387572,0.6080247163772583,100,0.0010000000474974513,{'runtime': 19},1.182053804397583,1.1942249536514282,20.103901386260983,0
gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,gcn - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 0),99,0.5006067156791687,0.6468621492385864,1722042993.4796152,0.7600859999656677,0.6561213731765747,100,0.0010000000474974513,{'runtime': 35},0.6662868857383728,0.6539166569709778,35.49715518951416,0
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 1),99,0.586855411529541,0.658178985118866,1722042996.6313426,0.6913028955459595,0.672325074672699,100,0.0010000000474974513,{'runtime': 39},0.6175748109817505,0.6243441104888916,40.33454060554504,1
predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none,predinet - L=2 - opt_adamw - weight_dec_1.024 - lr_sched_none (trial = 0),99,0.3966749906539917,0.4953703582286834,1722042978.2276502,0.8226410746574402,0.5095164775848389,100,0.0010000000474974513,{'runtime': 20},1.0357627868652344,1.0782500505447388,20.60178518295288,0
gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none,gin - L=2 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 0),99,0.07107862085103989,0.5961934328079224,1722042995.0871391,0.977458119392395,0.5964506268501282,100,0.0010000000474974513,{'runtime': 36},2.227323532104492,2.242196798324585,37.21455121040344,0
gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none,gat - L=1 - opt_adamw - weight_dec_0.032 - lr_sched_none (trial = 0),99,0.5830119848251343,0.6640946269035339,1722042951.8252883,0.693176805973053,0.6810699701309204,100,0.0010000000474974513,{'runtime': 40},0.6121269464492798,0.6314859986305237,40.5830614566803,0
cnn,cnn (trial = 6),99,0.6931373476982117,0.5,1721681925.021788,0.5039682388305664,0.5,100,0.0010000000474974513,{'runtime': 33},0.6931602954864502,0.693160355091095,43.55865716934204,6
cnn,cnn (trial = 7),99,0.6931334733963013,0.5,1721681914.7413635,0.5,0.5,100,0.0010000000474974513,{'runtime': 28},0.6931574940681458,0.693157434463501,29.041887521743774,7
cnn,cnn (trial = 5),99,0.6932467222213745,0.5,1721681920.1785772,0.4986772537231446,0.5,100,0.0010000000474974513,{'runtime': 39},0.6931774616241455,0.6931776404380798,39.84682011604309,5
cnn,cnn (trial = 0),99,0.6932561993598938,0.5,1721681880.981159,0.474867731332779,0.5,100,0.0010000000474974513,{'runtime': 29},0.6931493878364563,0.6931493878364563,29.443280935287476,0
cnn,cnn (trial = 2),99,0.06608578562736511,0.5493826866149902,1721681857.5689497,0.982804238796234,0.5,100,0.0010000000474974513,{'runtime': 30},3.619528293609619,3.0531070232391357,31.20288038253784,2
